 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99
when 0.29274705 0.36170527 0.16015509 0.13403349 -0.12315414 0.0238689 0.10805688 0.06461365 -0.24604812 -0.2697478 -0.2591054 0.11696683 0.038113542 -0.0026629954 0.060859777 0.11163434 -0.16980048 0.10598299 0.20928945 0.33339363 0.08627753 -0.2711204 -0.037963886 0.21366659 0.17655307 0.10475873 0.18117943 0.018058086 0.311034 -0.064995185 0.23216443 0.08567558 -0.10505789 -0.10942155 -0.099768646 -0.059257336 0.021637352 0.27789703 -0.3429942 0.14629324 -0.22259235 -0.17819205 0.062749736 0.024814518 -0.05373158 0.00080714247 0.0063469987 -0.014533991 0.0117603075 0.0022370843 -0.053164788 -0.4010001 0.091675885 0.006107864 -0.462127 0.04827582 -0.0151965935 0.12644272 0.26391476 0.15892644 -0.29246426 0.013328851 -0.2755194 -0.0016545075 0.21175505 -0.06949384 -0.10358867 0.3384809 -0.012583849 -0.20454562 0.1639211 0.14420652 -0.065957606 0.03095573 -0.29447275 -0.29765323 -0.081691384 0.07977705 0.28588697 0.045545854 -0.40239024 0.25476438 0.35021052 -0.19942293 -0.24834841 -0.16012512 -0.16553697 0.2310178 0.074502215 -0.41809106 -0.13804267 0.16358635 0.010168226 -0.53723687 -0.56293684 0.107430585 0.006386598 0.11477477 -0.04861204 0.3949607
grad 0.002664431 0.004370343 -0.0017411007 0.0012766783 0.0017597617 0.00043985757 -0.002273493 0.0018134941 -0.004506552 -0.002298045 -0.00480584 0.0056980085 0.0020542084 0.0034501844 0.0041697747 0.0041139494 -0.008008866 -0.0017012923 0.006479281 0.0057525644 0.0045101107 -0.0021740044 -0.0028010104 0.008664535 0.0061103087 0.0011986239 0.0059337467 -0.004089259 0.005129136 -0.002347464 0.0029612277 0.0011416988 -0.00090254395 -0.0039918516 -0.004270691 0.00096432137 -0.0011296339 0.009255511 -0.0059170704 0.007366636 -0.0025969092 0.0011559423 0.00096310914 0.0015285643 0.0030662382 0.0039727236 -0.00295127 -0.0013771876 -0.0026672278 0.0028423923 0.0019545201 -0.005434828 0.0018498244 0.0011882718 -0.0050337724 0.0013079753 0.0036607576 -0.0026295225 0.0013963182 0.0075939707 -0.008009032 -0.0022393116 -0.0072195493 0.00084167713 0.004915408 -0.00094631576 -0.0044241045 0.011249416 -0.0029075681 -0.00038969718 0.0014579528 0.0023693633 -0.004581724 -0.003883791 -0.007878276 -0.0061921203 0.0024176033 0.002972639 0.009602438 0.0019395127 -0.006205377 0.009539922 0.0066572945 -0.00847295 -0.009163945 -0.0020932357 0.0016705842 0.0048593506 -0.00073102396 -0.008027708 0.0001576666 0.0064794654 -0.0035712244 -0.010421875 -0.0135542825 -0.0005798942 -0.0018067292 -0.00017049552 0.0004163615 0.010328643
school 0.0910134 0.117100246 0.05536749 0.04462475 -0.044603422 0.007355626 0.040328898 0.020678042 -0.08466029 -0.0899648 -0.082780704 0.03532253 0.015055269 0.0028593936 0.020640241 0.040044915 -0.052416693 0.03688178 0.0641483 0.10522953 0.026267255 -0.090227164 -0.014928235 0.07519255 0.062216617 0.031101445 0.063884884 0.011970588 0.10558934 -0.016613282 0.07593739 0.029075585 -0.0302788 -0.03778637 -0.038368892 -0.01602059 0.0065381746 0.08694102 -0.11616393 0.051929884 -0.07412197 -0.052909642 0.025042944 0.0032554786 -0.015377159 -0.0021067266 -0.003138505 -0.00847862 0.00047440187 0.0047984165 -0.012523333 -0.13308682 0.03339743 0.0017070988 -0.15687376 0.019903826 -0.0054699876 0.044174463 0.08834508 0.053697847 -0.09484545 0.0018974423 -0.088978596 -0.0022377584 0.06677158 -0.024568148 -0.03673931 0.11486983 -0.0016567911 -0.064093314 0.05241354 0.044419035 -0.017555282 0.011765836 -0.09701276 -0.09894378 -0.021535981 0.028299447 0.08905408 0.01673457 -0.13205552 0.08575806 0.116156965 -0.06621268 -0.078784734 -0.05745855 -0.052078396 0.08066108 0.025356032 -0.14328928 -0.041366898 0.058291845 0.00029745206 -0.17490192 -0.1852387 0.03562736 0.0057113757 0.038980044 -0.013921147 0.12680513
time 0.30711597 0.38805303 0.17001183 0.14233969 -0.13308978 0.02635799 0.1172866 0.069717124 -0.26266307 -0.28693518 -0.27679682 0.13120943 0.046906136 -0.00065535714 0.06381558 0.12058459 -0.18505049 0.11193356 0.2233453 0.35123178 0.0906425 -0.29855147 -0.050029345 0.22966784 0.19038744 0.113600224 0.1909384 0.024760842 0.32712013 -0.062620826 0.25169224 0.09535553 -0.107699536 -0.1209469 -0.10666012 -0.06396551 0.023187958 0.30314484 -0.37139526 0.16091293 -0.23687062 -0.19091249 0.068784684 0.02726213 -0.052587613 0.0033998145 0.00032013052 -0.020101653 0.021349002 0.0074821487 -0.05290209 -0.4303038 0.102984495 0.0126187205 -0.49515244 0.052891538 -0.020025581 0.13444877 0.28652853 0.16625488 -0.32240877 0.012802915 -0.28996217 -0.0034048967 0.23323673 -0.07727632 -0.10746626 0.361095 -0.014156512 -0.22149593 0.1737655 0.15071142 -0.06982754 0.027632672 -0.31041262 -0.32014588 -0.081602596 0.08950441 0.29907745 0.052687824 -0.43997198 0.26787788 0.3737374 -0.21460538 -0.27452645 -0.17775045 -0.17759353 0.24374138 0.07921814 -0.45601517 -0.15116946 0.17264736 0.016230604 -0.5707526 -0.6006482 0.12127798 0.010184397 0.12535737 -0.0553685 0.4264577
would 0.34336683 0.42500854 0.18586017 0.15906075 -0.15193106 0.031655032 0.13015208 0.07282637 -0.2813492 -0.30650377 -0.3017995 0.14459784 0.0427877 0.00032686378 0.062769756 0.13108931 -0.20191501 0.12312149 0.23612234 0.38128367 0.10149775 -0.32590958 -0.046892587 0.25483996 0.21070719 0.12074721 0.21028844 0.025611648 0.36366343 -0.07265805 0.27162713 0.09646056 -0.11744193 -0.13047218 -0.120455354 -0.075532906 0.0241365 0.32791558 -0.39773157 0.17497012 -0.25696433 -0.20831545 0.07067919 0.033258438 -0.05963225 0.01083004 0.0017012317 -0.02003798 0.01997547 0.005536341 -0.05774793 -0.47449318 0.11403291 0.013899604 -0.54130137 0.05758203 -0.024977922 0.14326915 0.3121862 0.18017915 -0.34065259 0.016309984 -0.3159144 0.0038598962 0.24725795 -0.080153175 -0.12108247 0.3968103 -0.015502025 -0.24112149 0.191682 0.16295622 -0.076032475 0.03495369 -0.33959702 -0.34782648 -0.09429063 0.08656618 0.33251166 0.05505503 -0.47402313 0.29822612 0.40180156 -0.23085625 -0.291387 -0.19368003 -0.18755339 0.26918665 0.08335755 -0.4916189 -0.16206676 0.19557069 0.014795575 -0.62115544 -0.6525487 0.12716167 0.0051435805 0.13854945 -0.052412443 0.46260774
go 0.25518876 0.3100997 0.13643646 0.11884317 -0.10643178 0.016296448 0.09804979 0.057263196 -0.2083838 -0.22570401 -0.22328754 0.100802906 0.035761114 -0.0032053455 0.048363704 0.09497735 -0.14696844 0.09455887 0.17509474 0.28419504 0.079481296 -0.2406855 -0.037905894 0.18306579 0.15816636 0.08658004 0.16111551 0.022832248 0.2708842 -0.051140577 0.20760456 0.07399378 -0.094938815 -0.095439225 -0.09239326 -0.05493135 0.02234287 0.2373595 -0.29260242 0.1265528 -0.19426785 -0.15516044 0.049636938 0.023707267 -0.04586476 0.008784121 0.0048251445 -0.012052351 0.018928166 0.007990191 -0.0438775 -0.34996793 0.08762669 0.006654109 -0.39847147 0.042409584 -0.015417356 0.10686012 0.23131302 0.13406812 -0.2538163 0.012094163 -0.24151264 0.00033851338 0.18994504 -0.05525752 -0.086287744 0.28830317 -0.009810588 -0.17733647 0.13761246 0.1230757 -0.05661433 0.022582406 -0.25518507 -0.25244534 -0.070312716 0.06465281 0.24723342 0.038636815 -0.3554864 0.21799184 0.30318022 -0.17415814 -0.21977504 -0.13731278 -0.14548506 0.20333816 0.06600884 -0.36878616 -0.12038789 0.13991132 0.009547 -0.46462137 -0.48987916 0.09171447 0.0072276504 0.10011319 -0.039674915 0.3453311
friends 0.1851046 0.23411426 0.10481528 0.08434856 -0.08263953 0.010058149 0.06887831 0.037375532 -0.15615104 -0.17474256 -0.16061404 0.077107824 0.022412468 0.0048057092 0.03663999 0.0718484 -0.106075294 0.07094721 0.13571411 0.21239519 0.06164634 -0.17811985 -0.03208067 0.13396676 0.11386653 0.06862177 0.12112544 0.015990656 0.20192593 -0.04198775 0.15073477 0.059916057 -0.068325974 -0.07193366 -0.065891795 -0.043015808 0.011324327 0.17498298 -0.22279038 0.09395633 -0.14468631 -0.11092119 0.041878913 0.017890396 -0.028132739 0.0002183966 0.0031464617 -0.01668179 0.011332779 0.007909935 -0.037244786 -0.26430377 0.06422204 0.007368472 -0.29479283 0.029671902 -0.016537668 0.081749216 0.17579946 0.09620468 -0.18887663 0.010548158 -0.18052563 -0.0052447086 0.13538298 -0.047703814 -0.06858159 0.21914011 -0.009349054 -0.13100213 0.100892484 0.09363498 -0.03713156 0.019906105 -0.19020705 -0.19414842 -0.053066548 0.05114921 0.18645094 0.030071689 -0.25849733 0.1602625 0.22224362 -0.13219973 -0.16033472 -0.10861013 -0.106163524 0.15391447 0.048432507 -0.2712879 -0.087268665 0.10154679 0.006872646 -0.34323046 -0.3691573 0.07196682 0.008494852 0.07442334 -0.026798567 0.25123662
farmers 0.0114648845 0.014810714 0.005997756 0.011146427 -0.008205293 0.0037681113 0.0011160712 -0.0016503584 -0.012418973 -0.015696976 -0.0138211865 0.0021283054 -0.00049179554 0.0024125874 0.0036191286 0.0051008305 -0.0123252915 0.009902109 0.0065749823 0.018677687 0.0065897186 -0.012926956 0.0025215026 0.011800648 0.011823173 0.0023866515 0.009320945 0.004689263 0.015890643 -0.0001519162 0.014224452 0.0014398614 -0.007189347 -0.0068317135 -0.0056520943 0.00015843108 0.001571836 0.009847668 -0.018317118 0.0065833405 -0.007512113 -0.0088837575 0.0070945392 -0.00077488204 -0.006619856 0.00519669 0.0046097417 0.0025326523 -0.0035390442 0.0042244014 -0.00409352 -0.01590062 0.009488808 0.0010091387 -0.0238337 0.0057896688 0.0036185097 0.007135459 0.00887002 0.0046792477 -0.012337173 0.00029244754 -0.011814614 -0.0005495927 0.005907612 0.0017647105 -0.004655655 0.017615722 0.0025058715 -0.01282024 0.004933955 0.0077600507 -0.00040978313 -0.00048839336 -0.010021051 -0.013501667 -0.00024984582 -0.00047430646 0.008812422 -1.2769495e-05 -0.014520991 0.010638073 0.017373368 -0.0044074403 -0.014106528 -0.0046150945 -0.011573472 0.0092067635 0.004956267 -0.019508608 -0.002930731 0.008771645 0.0051547363 -0.02390981 -0.026117235 0.0062244614 0.001354121 0.005064465 -0.006905616 0.022821244
market 0.028074749 0.04455794 0.020989666 0.010895752 -0.01289044 -0.0011869023 0.012967462 0.008723403 -0.025484666 -0.028589219 -0.03065953 0.012041661 0.0072293202 -0.0026520833 0.009536429 0.015925338 -0.020125568 0.012767361 0.020456007 0.041237075 0.013938425 -0.034128897 -0.0065376963 0.024543451 0.017870735 0.01260839 0.01556213 0.0039197737 0.03191446 -0.010177204 0.025963396 0.012074147 -0.01647885 -0.013288257 -0.010122208 -0.011416877 0.006708398 0.03186837 -0.043005966 0.015334693 -0.024438543 -0.023220742 0.0036161896 0.0015815826 -0.005232672 0.005183004 0.004201585 -0.00042006013 -0.0017588624 4.6211688e-05 -0.008507301 -0.043725595 0.013957395 -0.0035971275 -0.052020375 0.0037228675 -0.002427871 0.010078638 0.031167613 0.013801078 -0.035560332 -0.0021294714 -0.032868747 -0.0040784627 0.026973471 -0.008936206 -0.01584181 0.03350217 0.0015128955 -0.025692059 0.017023157 0.016052412 -0.0071063773 0.004357276 -0.033193924 -0.03217007 -0.012282612 0.012263357 0.027919555 0.0019450017 -0.046674836 0.024363296 0.03983106 -0.021287668 -0.027835913 -0.020016564 -0.015966088 0.025998555 0.010020392 -0.042832367 -0.01724542 0.015018893 0.0023228368 -0.060801145 -0.06392748 0.016430506 0.0041161454 0.011726782 -0.0033026536 0.047061644
santa 0.03234835 0.045513436 0.014134901 0.01655531 -0.015041658 0.0058824494 0.017922007 0.006476583 -0.025085015 -0.0369685 -0.027112845 0.014425683 0.0011153198 0.0009153399 0.009403465 0.014007718 -0.017831085 0.0112597095 0.021047065 0.037204817 0.006819239 -0.0380434 -0.003097156 0.023811698 0.019568823 0.013395977 0.022810752 -0.0019471267 0.034427427 -0.008345646 0.030914817 0.008768545 -0.010622455 -0.016006697 -0.012602576 -0.010153437 -0.001446288 0.030881302 -0.042498104 0.0142645305 -0.028911188 -0.023062924 0.005109223 0.0015645083 -0.008284107 -0.0008899414 -0.0036693902 -0.00051167485 0.00020097058 -0.0034732309 -0.006592665 -0.04963901 0.008999419 -0.002198474 -0.0514793 0.0061877575 -0.0073489365 0.0148560675 0.03005182 0.020759044 -0.03636299 -0.0017442286 -0.02884345 0.0044155284 0.02580539 -0.0038910764 -0.015813986 0.03758979 -0.0022730653 -0.024925124 0.023307329 0.017411513 -0.00577851 0.007439192 -0.03420026 -0.039359227 -0.010555157 0.009652418 0.035532046 0.0040307944 -0.05291582 0.029285774 0.037990704 -0.019636787 -0.029474745 -0.01811876 -0.020989912 0.023040142 0.009654115 -0.04744311 -0.013760802 0.016283832 -0.0015975228 -0.064363286 -0.07142297 0.015847268 -0.003316919 0.015934804 -0.0042739273 0.04991692
cruz 0.029780854 0.027949119 0.010232719 0.009668289 -0.010247751 0.0052876268 0.007833505 0.001130821 -0.020649672 -0.024502402 -0.020830356 0.01441267 0.0008985025 0.0031317337 0.0019372486 0.011886791 -0.019182673 0.011179992 0.021166522 0.033324003 0.004757562 -0.027149703 -0.005442339 0.020449672 0.015583783 0.0061960104 0.012340054 0.005389813 0.023281612 -0.00055333367 0.025896294 0.0120281605 -0.0053712307 -0.0125260735 -0.0050505274 -0.0071439417 0.00032719056 0.0256001 -0.03355563 0.010547273 -0.023846285 -0.012450003 0.0030540149 0.0012023265 -0.0026045705 -3.2632095e-05 -0.0036995646 -0.0033175647 -0.00122635 -0.0020395261 -0.009340854 -0.03893776 0.007829518 -0.0024973364 -0.04203777 0.0059986976 -0.0033500541 0.011680359 0.019217327 0.015386363 -0.028475882 0.0054579955 -0.027330888 0.002970301 0.017620923 -0.0041242666 -0.005514797 0.03345594 -0.0030089205 -0.017423028 0.010833485 0.014507864 -0.003830591 -0.0013777748 -0.022861287 -0.029597193 -0.0048396457 0.003750764 0.021632493 0.0037030613 -0.034756206 0.026278934 0.029745359 -0.021820007 -0.026364578 -0.012824246 -0.0116909295 0.024161631 0.010979659 -0.035681427 -0.008266036 0.012338134 -0.00037313357 -0.045030612 -0.04982215 0.0079229865 -8.214341e-06 0.008169681 -0.005702861 0.036474746
every 0.12931623 0.1563441 0.06860417 0.06282795 -0.05639749 0.010608503 0.04590109 0.027974835 -0.10484103 -0.11457825 -0.11291885 0.050954398 0.016687296 -0.00045342953 0.023709796 0.049286928 -0.078090824 0.052545287 0.09028374 0.14453848 0.043962408 -0.123431034 -0.016927699 0.09907241 0.08255548 0.0417899 0.08353205 0.008567138 0.14162643 -0.022097612 0.102190524 0.038419235 -0.049300216 -0.051122118 -0.04877669 -0.02838381 0.013183683 0.12754925 -0.15685336 0.062791705 -0.0989151 -0.07272708 0.023300199 0.010683407 -0.018760975 0.0059660156 0.0024262099 -0.0048129805 0.0065300683 0.003343365 -0.022531785 -0.17640714 0.038996022 0.008770782 -0.20306875 0.020139884 -0.010956492 0.05202771 0.11675018 0.06849391 -0.13192913 0.0063753068 -0.12586759 -0.0003378707 0.099577084 -0.029166672 -0.048960906 0.14825879 -0.010759305 -0.097719625 0.074528866 0.06700903 -0.0252981 0.012616501 -0.12506527 -0.1295771 -0.03640729 0.03696686 0.12270734 0.018534478 -0.18400425 0.10960238 0.15742312 -0.084417604 -0.11431574 -0.07386495 -0.077088185 0.099179894 0.030399917 -0.18303126 -0.064547606 0.076226525 0.0035925177 -0.23865859 -0.249737 0.052059233 -0.00011154078 0.056786712 -0.019358909 0.1706519
week 0.1097012 0.14005668 0.06152271 0.048566464 -0.051509578 0.011508725 0.04461585 0.020217499 -0.09630904 -0.10107468 -0.09921693 0.043300133 0.015753508 0.005548536 0.01788989 0.04179986 -0.069030225 0.035667054 0.08311519 0.12318982 0.03743407 -0.09999392 -0.020408621 0.07954926 0.06263761 0.03431911 0.06581124 0.01120537 0.12004189 -0.019088805 0.09168691 0.034890875 -0.0375403 -0.038188636 -0.03578969 -0.02485686 0.005284269 0.10099617 -0.13285683 0.054343954 -0.0867123 -0.06518731 0.023830654 0.013338635 -0.015692363 0.0041391994 0.002610677 -0.009215761 0.0064281523 0.0069507924 -0.023167126 -0.14908357 0.035880238 0.00688177 -0.18025492 0.016369408 -0.010593114 0.04817395 0.10456829 0.0586118 -0.11398949 0.0033759053 -0.103676036 -0.001684451 0.07900165 -0.020692138 -0.041118488 0.13053294 -0.008772834 -0.080908224 0.06556148 0.05128698 -0.029392706 0.00970842 -0.108778864 -0.112560496 -0.0340369 0.02712294 0.103113994 0.02093102 -0.15676986 0.09338625 0.13447526 -0.07024077 -0.09353311 -0.06342154 -0.06598078 0.08450779 0.032423165 -0.16020077 -0.053929035 0.060652655 0.006565055 -0.20348896 -0.20881936 0.039172858 0.0026219436 0.048151568 -0.020219745 0.14886448
try 0.29983908 0.37752733 0.1652294 0.13694862 -0.13119711 0.02622404 0.11378503 0.06647749 -0.25213587 -0.27718914 -0.2636595 0.12029466 0.046787977 0.0021420296 0.059451573 0.11233256 -0.17729668 0.11100238 0.21197346 0.3397759 0.09621777 -0.28454897 -0.044698536 0.22098331 0.1868042 0.107232906 0.18745156 0.024847591 0.3227221 -0.058070447 0.24301353 0.088916086 -0.108624496 -0.121051274 -0.10244959 -0.059845116 0.02305066 0.29282886 -0.35459054 0.15547688 -0.22966674 -0.17848189 0.06544906 0.025228165 -0.054401167 0.008041378 0.0069853426 -0.016442684 0.019351086 0.0057707555 -0.0552157 -0.42021403 0.103808634 0.0065599983 -0.48530066 0.048080992 -0.016466042 0.12512021 0.27249864 0.16425143 -0.30695957 0.015853552 -0.28250295 -0.0013434072 0.22199477 -0.07383661 -0.10437194 0.34902656 -0.01394862 -0.21315494 0.16498615 0.14823826 -0.067821294 0.03215549 -0.29937586 -0.3087394 -0.0843066 0.0783058 0.29171598 0.043910794 -0.4188471 0.26752222 0.35942376 -0.20634006 -0.26420063 -0.16972202 -0.16922753 0.23999661 0.07009505 -0.43947536 -0.14694777 0.17512973 0.013133512 -0.55489707 -0.5891899 0.11765113 0.005663653 0.12232901 -0.05430602 0.40533847
something 0.18553755 0.23430745 0.09812548 0.09272124 -0.07809178 0.0127961105 0.066338636 0.035599735 -0.15997282 -0.1751251 -0.16295542 0.082744725 0.029313903 0.0012122347 0.037402015 0.06652722 -0.11006793 0.06650111 0.1369413 0.20990147 0.062022246 -0.18053785 -0.029837694 0.14148793 0.11694119 0.069557704 0.11454442 0.014974119 0.19933383 -0.03646519 0.15649329 0.058092944 -0.06433036 -0.073865585 -0.062162273 -0.043858986 0.010322063 0.1766322 -0.22115439 0.09241246 -0.14271599 -0.11136148 0.037880924 0.021231307 -0.02777415 0.0063487655 -0.0016658485 -0.0073978347 0.0128831165 0.0032689194 -0.036527 -0.25925285 0.057868026 0.0052065095 -0.2991741 0.033110183 -0.010868366 0.083832175 0.17440481 0.1017702 -0.18993644 0.009575698 -0.17988074 0.00043398613 0.14288902 -0.04556612 -0.06963068 0.21930066 -0.0069545303 -0.13689817 0.101632096 0.08821023 -0.04287017 0.020670613 -0.1857048 -0.18692309 -0.046466995 0.05000625 0.18202499 0.026867379 -0.2687122 0.1685587 0.22819191 -0.13056624 -0.16727822 -0.1032957 -0.10334378 0.14909495 0.044177752 -0.27693376 -0.09055882 0.103724405 0.012500235 -0.35151547 -0.37120962 0.077247456 0.007117298 0.07775835 -0.027635626 0.25881836
am 0.19648544 0.24897145 0.10464243 0.0880448 -0.082782276 0.014245154 0.0725199 0.046825755 -0.1673921 -0.18774015 -0.17651685 0.08631999 0.030322703 -0.00270072 0.042347718 0.07502473 -0.11852342 0.0733729 0.1408161 0.22440696 0.06418293 -0.18840809 -0.02980113 0.14236422 0.12730597 0.075096175 0.123517044 0.017759971 0.20994377 -0.044998024 0.16118029 0.054515835 -0.067700975 -0.0786215 -0.07255727 -0.040695034 0.017544027 0.19403708 -0.23398003 0.10442739 -0.15519589 -0.11880414 0.038857196 0.013487501 -0.029397866 0.00076031545 0.0034274699 -0.010205321 0.01227807 0.00096070406 -0.037482288 -0.27872851 0.068354174 0.0090055205 -0.31436065 0.029862132 -0.016590236 0.08685872 0.17707561 0.10587446 -0.20560838 0.010706733 -0.19296375 0.0009685141 0.14603356 -0.049197208 -0.064801976 0.23405355 -0.009795821 -0.14710706 0.110245384 0.097947314 -0.041643903 0.021102559 -0.20217955 -0.2057201 -0.05095797 0.053979516 0.19618976 0.025203768 -0.28361693 0.17830968 0.23543979 -0.13576755 -0.17321783 -0.10835161 -0.113452405 0.16285163 0.052535962 -0.2893439 -0.09197773 0.10811545 0.00948051 -0.3613253 -0.39085713 0.07138674 0.0020114006 0.08513158 -0.03028508 0.26941177
supposed 0.025400285 0.030796152 0.011493342 0.012538943 -0.006195054 -4.3423173e-05 0.011436944 0.005481267 -0.015502764 -0.025347725 -0.02535077 0.014906288 0.0054772 0.002164483 0.009197969 0.004563644 -0.012793359 0.007679652 0.012198258 0.02891472 0.0070700925 -0.022371221 -0.0011432064 0.020496368 0.017514875 0.0074125133 0.017396959 -0.0019791664 0.022121357 -0.0034636045 0.016204545 0.0046128985 -0.01009059 -0.01270993 -0.011589364 -0.005081752 -0.00036832 0.021956274 -0.032967255 0.00745059 -0.019502835 -0.013060985 0.0040201736 -3.8130267e-05 0.00018925715 -0.0018301953 -0.0044234563 -0.0054477435 0.0041434006 -0.0022151289 -0.0073285806 -0.029610492 0.007762561 0.0010349602 -0.036023226 0.0018893712 -0.0034002974 0.010705999 0.021109844 0.011599354 -0.025876366 9.483151e-05 -0.019314481 -0.0027330117 0.01848301 -0.0007833866 -0.0035622197 0.024206936 -0.0025462061 -0.022203725 0.014578052 0.011933283 -0.0056178574 0.0049460563 -0.02198439 -0.026627501 -0.0064414763 0.009013689 0.020709787 0.0011003516 -0.0313392 0.018147428 0.026353061 -0.019906392 -0.020335717 -0.01475621 -0.012117281 0.021474516 0.0030988527 -0.0331753 -0.016602034 0.010464823 0.00021614513 -0.045643244 -0.043372367 0.006194711 0.0044759773 0.01383008 -0.0029305792 0.03208337
